"date","metric","submetric","value","display"
2026-04-25,"Influenza hospitalizations by age group","0-4",0.37,"Percent"
2026-05-02,"Influenza hospitalizations by age group","0-4",0.65,"Percent"
2026-05-09,"Influenza hospitalizations by age group","0-4",0.37,"Percent"
2026-05-16,"Influenza hospitalizations by age group","0-4",0.74,"Percent"
2026-05-23,"Influenza hospitalizations by age group","0-4",0,"Percent"
2026-05-30,"Influenza hospitalizations by age group","0-4",0,"Percent"
2026-06-06,"Influenza hospitalizations by age group","0-4",0,"Percent"
2026-03-21,"Influenza hospitalizations by age group","5-17",0.53,"Percent"
2026-03-28,"Influenza hospitalizations by age group","5-17",2.12,"Percent"
2026-04-04,"Influenza hospitalizations by age group","5-17",2.19,"Percent"
2026-04-11,"Influenza hospitalizations by age group","5-17",0.75,"Percent"
2026-04-18,"Influenza hospitalizations by age group","5-17",0,"Percent"
2026-04-25,"Influenza hospitalizations by age group","5-17",0,"Percent"
2026-05-02,"Influenza hospitalizations by age group","5-17",0.53,"Percent"
2026-05-09,"Influenza hospitalizations by age group","5-17",0.52,"Percent"
2026-05-16,"Influenza hospitalizations by age group","5-17",0,"Percent"
2026-05-23,"Influenza hospitalizations by age group","5-17",0,"Percent"
2026-05-30,"Influenza hospitalizations by age group","5-17",0.33,"Percent"
2026-06-06,"Influenza hospitalizations by age group","5-17",0.29,"Percent"
2026-03-21,"Influenza hospitalizations by age group","18-64",0.24,"Percent"
2026-03-28,"Influenza hospitalizations by age group","18-64",0.18,"Percent"
2026-04-04,"Influenza hospitalizations by age group","18-64",0.19,"Percent"
2026-04-11,"Influenza hospitalizations by age group","18-64",0.14,"Percent"
2026-04-18,"Influenza hospitalizations by age group","18-64",0.1,"Percent"
2026-04-25,"Influenza hospitalizations by age group","18-64",0.06,"Percent"
2026-05-02,"Influenza hospitalizations by age group","18-64",0.08,"Percent"
2026-05-09,"Influenza hospitalizations by age group","18-64",0.06,"Percent"
2026-05-16,"Influenza hospitalizations by age group","18-64",0.04,"Percent"
2026-05-23,"Influenza hospitalizations by age group","18-64",0.02,"Percent"
2026-05-30,"Influenza hospitalizations by age group","18-64",0.02,"Percent"
2026-06-06,"Influenza hospitalizations by age group","18-64",0.02,"Percent"
2026-03-21,"Influenza hospitalizations by age group","65+",0.15,"Percent"
2026-03-28,"Influenza hospitalizations by age group","65+",0.13,"Percent"
2026-04-04,"Influenza hospitalizations by age group","65+",0.2,"Percent"
2026-04-11,"Influenza hospitalizations by age group","65+",0.3,"Percent"
2026-04-18,"Influenza hospitalizations by age group","65+",0.05,"Percent"
2026-04-25,"Influenza hospitalizations by age group","65+",0.15,"Percent"
2026-05-02,"Influenza hospitalizations by age group","65+",0.05,"Percent"
2026-05-09,"Influenza hospitalizations by age group","65+",0.07,"Percent"
2026-05-16,"Influenza hospitalizations by age group","65+",0.02,"Percent"
2026-05-23,"Influenza hospitalizations by age group","65+",0.14,"Percent"
2026-05-30,"Influenza hospitalizations by age group","65+",0.02,"Percent"
2026-06-06,"Influenza hospitalizations by age group","65+",0,"Percent"
2026-03-21,"Influenza hospitalizations by borough","Bronx",0.3,"Percent"
2026-03-28,"Influenza hospitalizations by borough","Bronx",0.26,"Percent"
2026-04-04,"Influenza hospitalizations by borough","Bronx",0.29,"Percent"
2026-04-11,"Influenza hospitalizations by borough","Bronx",0.1,"Percent"
2026-04-18,"Influenza hospitalizations by borough","Bronx",0.05,"Percent"
2026-04-25,"Influenza hospitalizations by borough","Bronx",0,"Percent"
2026-05-02,"Influenza hospitalizations by borough","Bronx",0.1,"Percent"
2026-05-09,"Influenza hospitalizations by borough","Bronx",0.1,"Percent"
2026-05-16,"Influenza hospitalizations by borough","Bronx",0.1,"Percent"
2026-05-23,"Influenza hospitalizations by borough","Bronx",0,"Percent"
2026-05-30,"Influenza hospitalizations by borough","Bronx",0.05,"Percent"
2026-06-06,"Influenza hospitalizations by borough","Bronx",0,"Percent"
2026-03-21,"Influenza hospitalizations by borough","Brooklyn",0.08,"Percent"
2026-03-28,"Influenza hospitalizations by borough","Brooklyn",0.36,"Percent"
2026-04-04,"Influenza hospitalizations by borough","Brooklyn",0.33,"Percent"
2026-04-11,"Influenza hospitalizations by borough","Brooklyn",0.27,"Percent"
2026-04-18,"Influenza hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-04-25,"Influenza hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-05-02,"Influenza hospitalizations by borough","Brooklyn",0.08,"Percent"
2026-05-09,"Influenza hospitalizations by borough","Brooklyn",0.11,"Percent"
2026-05-16,"Influenza hospitalizations by borough","Brooklyn",0,"Percent"
2026-05-23,"Influenza hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-05-30,"Influenza hospitalizations by borough","Brooklyn",0.06,"Percent"
2026-06-06,"Influenza hospitalizations by borough","Brooklyn",0,"Percent"
2026-03-21,"Influenza hospitalizations by borough","Manhattan",0.14,"Percent"
2026-03-28,"Influenza hospitalizations by borough","Manhattan",0.14,"Percent"
2026-04-04,"Influenza hospitalizations by borough","Manhattan",0.29,"Percent"
2026-04-11,"Influenza hospitalizations by borough","Manhattan",0.2,"Percent"
2026-04-18,"Influenza hospitalizations by borough","Manhattan",0.2,"Percent"
2026-04-25,"Influenza hospitalizations by borough","Manhattan",0.07,"Percent"
2026-05-02,"Influenza hospitalizations by borough","Manhattan",0.06,"Percent"
2026-05-09,"Influenza hospitalizations by borough","Manhattan",0.07,"Percent"
2026-05-16,"Influenza hospitalizations by borough","Manhattan",0,"Percent"
2026-05-23,"Influenza hospitalizations by borough","Manhattan",0.13,"Percent"
2026-05-30,"Influenza hospitalizations by borough","Manhattan",0,"Percent"
2026-06-06,"Influenza hospitalizations by borough","Manhattan",0,"Percent"
2026-03-21,"Influenza hospitalizations by borough","Queens",0.55,"Percent"
2026-03-28,"Influenza hospitalizations by borough","Queens",0.18,"Percent"
2026-04-04,"Influenza hospitalizations by borough","Queens",0.37,"Percent"
2026-04-11,"Influenza hospitalizations by borough","Queens",0.28,"Percent"
2026-04-18,"Influenza hospitalizations by borough","Queens",0.13,"Percent"
2026-04-25,"Influenza hospitalizations by borough","Queens",0.36,"Percent"
2026-05-02,"Influenza hospitalizations by borough","Queens",0.18,"Percent"
2026-05-09,"Influenza hospitalizations by borough","Queens",0,"Percent"
2026-05-16,"Influenza hospitalizations by borough","Queens",0.09,"Percent"
2026-05-23,"Influenza hospitalizations by borough","Queens",0.09,"Percent"
2026-05-30,"Influenza hospitalizations by borough","Queens",0,"Percent"
2026-06-06,"Influenza hospitalizations by borough","Queens",0.08,"Percent"
2026-03-21,"Influenza hospitalizations by borough","Staten Island",0.22,"Percent"
2026-03-28,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-04-04,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-04-11,"Influenza hospitalizations by borough","Staten Island",0.26,"Percent"
2026-04-18,"Influenza hospitalizations by borough","Staten Island",0.31,"Percent"
2026-04-25,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-05-02,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-05-09,"Influenza hospitalizations by borough","Staten Island",0.28,"Percent"
2026-05-16,"Influenza hospitalizations by borough","Staten Island",0.14,"Percent"
2026-05-23,"Influenza hospitalizations by borough","Staten Island",0.25,"Percent"
2026-05-30,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-06-06,"Influenza hospitalizations by borough","Staten Island",0,"Percent"
2026-03-21,"RSV visits","Overall",0.2,"Percent"
2026-03-28,"RSV visits","Overall",0.17,"Percent"
2026-04-04,"RSV visits","Overall",0.14,"Percent"
2026-04-11,"RSV visits","Overall",0.11,"Percent"
2026-04-18,"RSV visits","Overall",0.08,"Percent"
2026-04-25,"RSV visits","Overall",0.05,"Percent"
2026-05-02,"RSV visits","Overall",0.04,"Percent"
2026-05-09,"RSV visits","Overall",0.02,"Percent"
2026-05-16,"RSV visits","Overall",0.02,"Percent"
2026-05-23,"RSV visits","Overall",0.02,"Percent"
2026-05-30,"RSV visits","Overall",0.02,"Percent"
2026-06-06,"RSV visits","Overall",0.01,"Percent"
2026-03-21,"RSV visits by age group","0-4",1.31,"Percent"
2026-03-28,"RSV visits by age group","0-4",0.99,"Percent"
2026-04-04,"RSV visits by age group","0-4",0.84,"Percent"
2026-04-11,"RSV visits by age group","0-4",0.67,"Percent"
2026-04-18,"RSV visits by age group","0-4",0.73,"Percent"
2026-04-25,"RSV visits by age group","0-4",0.38,"Percent"
2026-05-02,"RSV visits by age group","0-4",0.23,"Percent"
2026-05-09,"RSV visits by age group","0-4",0.18,"Percent"
2026-05-16,"RSV visits by age group","0-4",0.12,"Percent"
2026-05-23,"RSV visits by age group","0-4",0.12,"Percent"
2026-05-30,"RSV visits by age group","0-4",0.25,"Percent"
2026-06-06,"RSV visits by age group","0-4",0.08,"Percent"
2026-03-21,"RSV visits by age group","5-17",0.09,"Percent"
2026-03-28,"RSV visits by age group","5-17",0.11,"Percent"
2026-04-04,"RSV visits by age group","5-17",0.06,"Percent"
2026-04-11,"RSV visits by age group","5-17",0.06,"Percent"
2026-04-18,"RSV visits by age group","5-17",0,"Percent"
2026-04-25,"RSV visits by age group","5-17",0.03,"Percent"
2026-05-02,"RSV visits by age group","5-17",0.02,"Percent"
2026-05-09,"RSV visits by age group","5-17",0.03,"Percent"
2026-05-16,"RSV visits by age group","5-17",0.04,"Percent"
2026-05-23,"RSV visits by age group","5-17",0,"Percent"
2026-05-30,"RSV visits by age group","5-17",0.02,"Percent"
2026-06-06,"RSV visits by age group","5-17",0,"Percent"
2026-03-21,"RSV visits by age group","18-64",0.07,"Percent"
2026-03-28,"RSV visits by age group","18-64",0.06,"Percent"
2026-04-04,"RSV visits by age group","18-64",0.08,"Percent"
2026-04-11,"RSV visits by age group","18-64",0.06,"Percent"
2026-04-18,"RSV visits by age group","18-64",0.03,"Percent"
2026-04-25,"RSV visits by age group","18-64",0.02,"Percent"
2026-05-02,"RSV visits by age group","18-64",0.01,"Percent"
2026-05-09,"RSV visits by age group","18-64",0.01,"Percent"
2026-05-16,"RSV visits by age group","18-64",0.01,"Percent"
2026-05-23,"RSV visits by age group","18-64",0.01,"Percent"
2026-05-30,"RSV visits by age group","18-64",0,"Percent"
2026-06-06,"RSV visits by age group","18-64",0,"Percent"
2026-03-21,"RSV visits by age group","65+",0.24,"Percent"
2026-03-28,"RSV visits by age group","65+",0.23,"Percent"
2026-04-04,"RSV visits by age group","65+",0.13,"Percent"
2026-04-11,"RSV visits by age group","65+",0.09,"Percent"
2026-04-18,"RSV visits by age group","65+",0.08,"Percent"
2026-04-25,"RSV visits by age group","65+",0.05,"Percent"
2026-05-02,"RSV visits by age group","65+",0.05,"Percent"
2026-05-09,"RSV visits by age group","65+",0.01,"Percent"
2026-05-16,"RSV visits by age group","65+",0.02,"Percent"
2026-05-23,"RSV visits by age group","65+",0.02,"Percent"
2026-05-30,"RSV visits by age group","65+",0,"Percent"
2026-06-06,"RSV visits by age group","65+",0.02,"Percent"
2026-03-21,"RSV visits by borough","Bronx",0.16,"Percent"
2026-03-28,"RSV visits by borough","Bronx",0.21,"Percent"
2026-04-04,"RSV visits by borough","Bronx",0.17,"Percent"
2026-04-11,"RSV visits by borough","Bronx",0.1,"Percent"
2026-04-18,"RSV visits by borough","Bronx",0.1,"Percent"
2026-04-25,"RSV visits by borough","Bronx",0.07,"Percent"
2026-05-02,"RSV visits by borough","Bronx",0.02,"Percent"
2026-05-09,"RSV visits by borough","Bronx",0.03,"Percent"
2026-05-16,"RSV visits by borough","Bronx",0.04,"Percent"
2026-05-23,"RSV visits by borough","Bronx",0.01,"Percent"
2026-05-30,"RSV visits by borough","Bronx",0.01,"Percent"
2026-06-06,"RSV visits by borough","Bronx",0.01,"Percent"
2026-03-21,"RSV visits by borough","Brooklyn",0.16,"Percent"
2026-03-28,"RSV visits by borough","Brooklyn",0.14,"Percent"
2026-04-04,"RSV visits by borough","Brooklyn",0.13,"Percent"
2026-04-11,"RSV visits by borough","Brooklyn",0.11,"Percent"
2026-04-18,"RSV visits by borough","Brooklyn",0.05,"Percent"
2026-04-25,"RSV visits by borough","Brooklyn",0.08,"Percent"
2026-05-02,"RSV visits by borough","Brooklyn",0.04,"Percent"
2026-05-09,"RSV visits by borough","Brooklyn",0.01,"Percent"
2026-05-16,"RSV visits by borough","Brooklyn",0.01,"Percent"
2026-05-23,"RSV visits by borough","Brooklyn",0.03,"Percent"
2026-05-30,"RSV visits by borough","Brooklyn",0.01,"Percent"
2026-06-06,"RSV visits by borough","Brooklyn",0.01,"Percent"
2026-03-21,"RSV visits by borough","Manhattan",0.21,"Percent"
2026-03-28,"RSV visits by borough","Manhattan",0.14,"Percent"
2026-04-04,"RSV visits by borough","Manhattan",0.17,"Percent"
2026-04-11,"RSV visits by borough","Manhattan",0.1,"Percent"
2026-04-18,"RSV visits by borough","Manhattan",0.06,"Percent"
2026-04-25,"RSV visits by borough","Manhattan",0.02,"Percent"
2026-05-02,"RSV visits by borough","Manhattan",0.05,"Percent"
2026-05-09,"RSV visits by borough","Manhattan",0.02,"Percent"
2026-05-16,"RSV visits by borough","Manhattan",0.02,"Percent"
2026-05-23,"RSV visits by borough","Manhattan",0.02,"Percent"
2026-05-30,"RSV visits by borough","Manhattan",0,"Percent"
2026-06-06,"RSV visits by borough","Manhattan",0.02,"Percent"
2026-03-21,"RSV visits by borough","Queens",0.24,"Percent"
2026-03-28,"RSV visits by borough","Queens",0.16,"Percent"
2026-04-04,"RSV visits by borough","Queens",0.13,"Percent"
2026-04-11,"RSV visits by borough","Queens",0.09,"Percent"
2026-04-18,"RSV visits by borough","Queens",0.11,"Percent"
2026-04-25,"RSV visits by borough","Queens",0.03,"Percent"
2026-05-02,"RSV visits by borough","Queens",0.04,"Percent"
2026-05-09,"RSV visits by borough","Queens",0.04,"Percent"
2026-05-16,"RSV visits by borough","Queens",0.02,"Percent"
2026-05-23,"RSV visits by borough","Queens",0.01,"Percent"
2026-05-30,"RSV visits by borough","Queens",0.05,"Percent"
2026-06-06,"RSV visits by borough","Queens",0.01,"Percent"
2026-03-21,"RSV visits by borough","Staten Island",0.42,"Percent"
2026-03-28,"RSV visits by borough","Staten Island",0.31,"Percent"
2026-04-04,"RSV visits by borough","Staten Island",0.06,"Percent"
2026-04-11,"RSV visits by borough","Staten Island",0.21,"Percent"
2026-04-18,"RSV visits by borough","Staten Island",0.16,"Percent"
2026-04-25,"RSV visits by borough","Staten Island",0.03,"Percent"
2026-05-02,"RSV visits by borough","Staten Island",0.03,"Percent"
2026-05-09,"RSV visits by borough","Staten Island",0,"Percent"
2026-05-16,"RSV visits by borough","Staten Island",0.02,"Percent"
2026-05-23,"RSV visits by borough","Staten Island",0.05,"Percent"
2026-05-30,"RSV visits by borough","Staten Island",0.05,"Percent"
2026-06-06,"RSV visits by borough","Staten Island",0.03,"Percent"
2026-03-21,"RSV hospitalizations","Overall",0.25,"Percent"
2026-03-28,"RSV hospitalizations","Overall",0.22,"Percent"
2026-04-04,"RSV hospitalizations","Overall",0.22,"Percent"
2026-04-11,"RSV hospitalizations","Overall",0.06,"Percent"
2026-04-18,"RSV hospitalizations","Overall",0.08,"Percent"
2026-04-25,"RSV hospitalizations","Overall",0.04,"Percent"
2026-05-02,"RSV hospitalizations","Overall",0.04,"Percent"
2026-05-09,"RSV hospitalizations","Overall",0.02,"Percent"
2026-05-16,"RSV hospitalizations","Overall",0.02,"Percent"
2026-05-23,"RSV hospitalizations","Overall",0.01,"Percent"
2026-05-30,"RSV hospitalizations","Overall",0.03,"Percent"
2026-06-06,"RSV hospitalizations","Overall",0.02,"Percent"
2026-03-21,"RSV hospitalizations by age group","0-4",1.97,"Percent"
2026-03-28,"RSV hospitalizations by age group","0-4",1.38,"Percent"
2026-04-04,"RSV hospitalizations by age group","0-4",2.3,"Percent"
2026-04-11,"RSV hospitalizations by age group","0-4",0.39,"Percent"
2026-04-18,"RSV hospitalizations by age group","0-4",1.05,"Percent"
2026-04-25,"RSV hospitalizations by age group","0-4",0.74,"Percent"
2026-05-02,"RSV hospitalizations by age group","0-4",0.65,"Percent"
2026-05-09,"RSV hospitalizations by age group","0-4",0,"Percent"
2026-05-16,"RSV hospitalizations by age group","0-4",0.74,"Percent"
2026-05-23,"RSV hospitalizations by age group","0-4",0.36,"Percent"
2026-05-30,"RSV hospitalizations by age group","0-4",0.86,"Percent"
2026-06-06,"RSV hospitalizations by age group","0-4",0,"Percent"
2026-03-21,"RSV hospitalizations by age group","5-17",0.27,"Percent"
2026-03-28,"RSV hospitalizations by age group","5-17",0.26,"Percent"
2026-04-04,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-04-11,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-04-18,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-04-25,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-05-02,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-05-09,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-05-16,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-05-23,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-05-30,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-06-06,"RSV hospitalizations by age group","5-17",0,"Percent"
2026-03-21,"RSV hospitalizations by age group","18-64",0.1,"Percent"
2026-03-28,"RSV hospitalizations by age group","18-64",0.08,"Percent"
2026-04-04,"RSV hospitalizations by age group","18-64",0.1,"Percent"
2026-04-11,"RSV hospitalizations by age group","18-64",0,"Percent"
2026-04-18,"RSV hospitalizations by age group","18-64",0.04,"Percent"
2026-04-25,"RSV hospitalizations by age group","18-64",0.02,"Percent"
2026-05-02,"RSV hospitalizations by age group","18-64",0.02,"Percent"
2026-05-09,"RSV hospitalizations by age group","18-64",0.02,"Percent"
2026-05-16,"RSV hospitalizations by age group","18-64",0,"Percent"
2026-05-23,"RSV hospitalizations by age group","18-64",0,"Percent"
2026-05-30,"RSV hospitalizations by age group","18-64",0.02,"Percent"
2026-06-06,"RSV hospitalizations by age group","18-64",0,"Percent"
2026-03-21,"RSV hospitalizations by age group","65+",0.3,"Percent"
2026-03-28,"RSV hospitalizations by age group","65+",0.33,"Percent"
2026-04-04,"RSV hospitalizations by age group","65+",0.23,"Percent"
2026-04-11,"RSV hospitalizations by age group","65+",0.13,"Percent"
2026-04-18,"RSV hospitalizations by age group","65+",0.07,"Percent"
2026-04-25,"RSV hospitalizations by age group","65+",0.02,"Percent"
2026-05-02,"RSV hospitalizations by age group","65+",0.02,"Percent"
2026-05-09,"RSV hospitalizations by age group","65+",0.02,"Percent"
2026-05-16,"RSV hospitalizations by age group","65+",0,"Percent"
2026-05-23,"RSV hospitalizations by age group","65+",0,"Percent"
2026-05-30,"RSV hospitalizations by age group","65+",0,"Percent"
2026-06-06,"RSV hospitalizations by age group","65+",0.04,"Percent"
2026-03-21,"RSV hospitalizations by borough","Bronx",0.25,"Percent"
2026-03-28,"RSV hospitalizations by borough","Bronx",0.36,"Percent"
2026-04-04,"RSV hospitalizations by borough","Bronx",0.19,"Percent"
2026-04-11,"RSV hospitalizations by borough","Bronx",0,"Percent"
2026-04-18,"RSV hospitalizations by borough","Bronx",0.1,"Percent"
2026-04-25,"RSV hospitalizations by borough","Bronx",0.05,"Percent"
2026-05-02,"RSV hospitalizations by borough","Bronx",0.05,"Percent"
2026-05-09,"RSV hospitalizations by borough","Bronx",0.05,"Percent"
2026-05-16,"RSV hospitalizations by borough","Bronx",0,"Percent"
2026-05-23,"RSV hospitalizations by borough","Bronx",0,"Percent"
2026-05-30,"RSV hospitalizations by borough","Bronx",0,"Percent"
2026-06-06,"RSV hospitalizations by borough","Bronx",0,"Percent"
2026-03-21,"RSV hospitalizations by borough","Brooklyn",0.2,"Percent"
2026-03-28,"RSV hospitalizations by borough","Brooklyn",0.11,"Percent"
2026-04-04,"RSV hospitalizations by borough","Brooklyn",0.21,"Percent"
2026-04-11,"RSV hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-04-18,"RSV hospitalizations by borough","Brooklyn",0.06,"Percent"
2026-04-25,"RSV hospitalizations by borough","Brooklyn",0.06,"Percent"
2026-05-02,"RSV hospitalizations by borough","Brooklyn",0.06,"Percent"
2026-05-09,"RSV hospitalizations by borough","Brooklyn",0,"Percent"
2026-05-16,"RSV hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-05-23,"RSV hospitalizations by borough","Brooklyn",0.03,"Percent"
2026-05-30,"RSV hospitalizations by borough","Brooklyn",0.06,"Percent"
2026-06-06,"RSV hospitalizations by borough","Brooklyn",0,"Percent"
2026-03-21,"RSV hospitalizations by borough","Manhattan",0.28,"Percent"
2026-03-28,"RSV hospitalizations by borough","Manhattan",0.28,"Percent"
2026-04-04,"RSV hospitalizations by borough","Manhattan",0.22,"Percent"
2026-04-11,"RSV hospitalizations by borough","Manhattan",0.07,"Percent"
2026-04-18,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-04-25,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-05-02,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-05-09,"RSV hospitalizations by borough","Manhattan",0.07,"Percent"
2026-05-16,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-05-23,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-05-30,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-06-06,"RSV hospitalizations by borough","Manhattan",0,"Percent"
2026-03-21,"RSV hospitalizations by borough","Queens",0.32,"Percent"
2026-03-28,"RSV hospitalizations by borough","Queens",0.23,"Percent"
2026-04-04,"RSV hospitalizations by borough","Queens",0.32,"Percent"
2026-04-11,"RSV hospitalizations by borough","Queens",0.09,"Percent"
2026-04-18,"RSV hospitalizations by borough","Queens",0.13,"Percent"
2026-04-25,"RSV hospitalizations by borough","Queens",0.04,"Percent"
2026-05-02,"RSV hospitalizations by borough","Queens",0.05,"Percent"
2026-05-09,"RSV hospitalizations by borough","Queens",0,"Percent"
2026-05-16,"RSV hospitalizations by borough","Queens",0.05,"Percent"
2026-05-23,"RSV hospitalizations by borough","Queens",0,"Percent"
2026-05-30,"RSV hospitalizations by borough","Queens",0.05,"Percent"
2026-06-06,"RSV hospitalizations by borough","Queens",0.04,"Percent"
2026-03-21,"RSV hospitalizations by borough","Staten Island",0.22,"Percent"
2026-03-28,"RSV hospitalizations by borough","Staten Island",0.44,"Percent"
2026-04-04,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-04-11,"RSV hospitalizations by borough","Staten Island",0.52,"Percent"
2026-04-18,"RSV hospitalizations by borough","Staten Island",0.16,"Percent"
2026-04-25,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-05-02,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-05-09,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-05-16,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-05-23,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-05-30,"RSV hospitalizations by borough","Staten Island",0,"Percent"
2026-06-06,"RSV hospitalizations by borough","Staten Island",0.13,"Percent"
2026-06-06,"Respiratory panel results","Adenovirus",1,"Percent"
2026-06-06,"Respiratory panel results","Human Coronaviruses",1,"Percent"
2026-06-06,"Respiratory panel results","SARS-CoV-2",0,"Percent"
2026-06-06,"Respiratory panel results","Human Metapneumovirus",3,"Percent"
2026-06-06,"Respiratory panel results","Enterovirus/Rhinovirus",16,"Percent"
2026-06-06,"Respiratory panel results","Influenza",0,"Percent"
2026-06-06,"Respiratory panel results","Parainfluenza",5,"Percent"
2026-06-06,"Respiratory panel results","Respiratory Syncytial Virus",0,"Percent"
